Predictor,b,Seed,Dataset,Result
PCSA,7,14150,synthetic_500000_10000_50.0,165.0
LogLog,7,14150,synthetic_500000_10000_50.0,51.03261441152274
HLL,7,14150,synthetic_500000_10000_50.0,1.0039267150113125
KMV,7,14150,synthetic_500000_10000_50.0,1.0
MinCount,7,14150,synthetic_500000_10000_50.0,127.61077155212638
REC,7,14150,synthetic_500000_10000_50.0,47.013420626844315
AdaptiveSampling,8,14150,synthetic_500000_10000_50.0,1.0
PCSA,8,14150,synthetic_500000_10000_50.0,330.0
LogLog,8,14150,synthetic_500000_10000_50.0,101.8505263867442
HLL,8,14150,synthetic_500000_10000_50.0,1.0019582262108966
KMV,8,14150,synthetic_500000_10000_50.0,1.0
MinCount,8,14150,synthetic_500000_10000_50.0,255.2245866296729
REC,8,14150,synthetic_500000_10000_50.0,94.09941127112693
AdaptiveSampling,9,14150,synthetic_500000_10000_50.0,1.0
PCSA,9,14150,synthetic_500000_10000_50.0,661.0
LogLog,9,14150,synthetic_500000_10000_50.0,203.48574743071924
HLL,9,14150,synthetic_500000_10000_50.0,1.000977835931287
KMV,9,14150,synthetic_500000_10000_50.0,1.0
MinCount,9,14150,synthetic_500000_10000_50.0,511.45005399122687
REC,9,14150,synthetic_500000_10000_50.0,188.27526008421398
AdaptiveSampling,5,14150,synthetic_500000_50000_0.0,57344.0
PCSA,5,14150,synthetic_500000_50000_0.0,57369.0
LogLog,5,14150,synthetic_500000_50000_0.0,55250.28483171857
HLL,5,14150,synthetic_500000_50000_0.0,48251.77131239583
KMV,5,14150,synthetic_500000_50000_0.0,55355.82375639178
MinCount,5,14150,synthetic_500000_50000_0.0,56800.41832251382
REC,5,14150,synthetic_500000_50000_0.0,98432.73058730006
AdaptiveSampling,6,14150,synthetic_500000_50000_0.0,53248.0
PCSA,6,14150,synthetic_500000_50000_0.0,53760.0
LogLog,6,14150,synthetic_500000_50000_0.0,52475.98699436732
HLL,6,14150,synthetic_500000_50000_0.0,52625.68219490836
KMV,6,14150,synthetic_500000_50000_0.0,55439.223664247416
MinCount,6,14150,synthetic_500000_50000_0.0,43832.79950624244
REC,6,14150,synthetic_500000_50000_0.0,60579.814665634374
AdaptiveSampling,7,14150,synthetic_500000_50000_0.0,58880.0
PCSA,7,14150,synthetic_500000_50000_0.0,51481.0
LogLog,7,14150,synthetic_500000_50000_0.0,53983.19137648668
HLL,7,14150,synthetic_500000_50000_0.0,53686.57067233473
KMV,7,14150,synthetic_500000_50000_0.0,61618.91299733873
MinCount,7,14150,synthetic_500000_50000_0.0,42069.18479739592
REC,7,14150,synthetic_500000_50000_0.0,65219.215791313574
AdaptiveSampling,8,14150,synthetic_500000_50000_0.0,56064.0
PCSA,8,14150,synthetic_500000_50000_0.0,50926.0
LogLog,8,14150,synthetic_500000_50000_0.0,54751.92720150985
HLL,8,14150,synthetic_500000_50000_0.0,54138.41118969026
KMV,8,14150,synthetic_500000_50000_0.0,55474.804857476694
MinCount,8,14150,synthetic_500000_50000_0.0,45516.042352216
REC,8,14150,synthetic_500000_50000_0.0,63687.13959573138
AdaptiveSampling,9,14150,synthetic_500000_50000_0.0,52224.0
PCSA,9,14150,synthetic_500000_50000_0.0,50446.0
LogLog,9,14150,synthetic_500000_50000_0.0,55514.64588849313
HLL,9,14150,synthetic_500000_50000_0.0,54058.62811697996
KMV,9,14150,synthetic_500000_50000_0.0,50926.77290516196
MinCount,9,14150,synthetic_500000_50000_0.0,49092.22139686876
REC,9,14150,synthetic_500000_50000_0.0,47712.049319003396
AdaptiveSampling,5,14150,synthetic_500000_50000_0.5,57344.0
PCSA,5,14150,synthetic_500000_50000_0.5,57369.0
LogLog,5,14150,synthetic_500000_50000_0.5,55250.28483171857
HLL,5,14150,synthetic_500000_50000_0.5,48251.77131239583
KMV,5,14150,synthetic_500000_50000_0.5,55355.82375639178
MinCount,5,14150,synthetic_500000_50000_0.5,56800.41832251382
REC,5,14150,synthetic_500000_50000_0.5,35655.048641705056
AdaptiveSampling,6,14150,synthetic_500000_50000_0.5,53248.0
PCSA,6,14150,synthetic_500000_50000_0.5,53760.0
LogLog,6,14150,synthetic_500000_50000_0.5,52475.98699436732
HLL,6,14150,synthetic_500000_50000_0.5,52625.68219490836
KMV,6,14150,synthetic_500000_50000_0.5,55439.223664247416
MinCount,6,14150,synthetic_500000_50000_0.5,43832.79950624244
REC,6,14150,synthetic_500000_50000_0.5,56060.94951241996
AdaptiveSampling,7,14150,synthetic_500000_50000_0.5,58880.0
PCSA,7,14150,synthetic_500000_50000_0.5,51481.0
LogLog,7,14150,synthetic_500000_50000_0.5,53983.19137648668
HLL,7,14150,synthetic_500000_50000_0.5,53686.57067233473
KMV,7,14150,synthetic_500000_50000_0.5,61618.91299733873
MinCount,7,14150,synthetic_500000_50000_0.5,42069.18479739592
REC,7,14150,synthetic_500000_50000_0.5,61761.383377516715
AdaptiveSampling,8,14150,synthetic_500000_50000_0.5,56064.0
PCSA,8,14150,synthetic_500000_50000_0.5,50926.0
LogLog,8,14150,synthetic_500000_50000_0.5,54751.92720150985
HLL,8,14150,synthetic_500000_50000_0.5,54138.41118969026
KMV,8,14150,synthetic_500000_50000_0.5,55474.804857476694
MinCount,8,14150,synthetic_500000_50000_0.5,45516.042352216
REC,8,14150,synthetic_500000_50000_0.5,49430.44334325931
AdaptiveSampling,9,14150,synthetic_500000_50000_0.5,52224.0
PCSA,9,14150,synthetic_500000_50000_0.5,50309.0
LogLog,9,14150,synthetic_500000_50000_0.5,55514.64588849313
HLL,9,14150,synthetic_500000_50000_0.5,54058.62811697996
KMV,9,14150,synthetic_500000_50000_0.5,50926.77290516196
MinCount,9,14150,synthetic_500000_50000_0.5,49054.248607223286
REC,9,14150,synthetic_500000_50000_0.5,49417.601083507
AdaptiveSampling,5,14150,synthetic_500000_50000_1.0,47104.0
PCSA,5,14150,synthetic_500000_50000_1.0,50378.0
LogLog,5,14150,synthetic_500000_50000_1.0,45464.22946568387
HLL,5,14150,synthetic_500000_50000_1.0,44765.84704079879
KMV,5,14150,synthetic_500000_50000_1.0,43967.86953617169
MinCount,5,14150,synthetic_500000_50000_1.0,44939.310180302025
REC,5,14150,synthetic_500000_50000_1.0,32510.82352147901
AdaptiveSampling,6,14150,synthetic_500000_50000_1.0,45056.0
PCSA,6,14150,synthetic_500000_50000_1.0,44238.0
LogLog,6,14150,synthetic_500000_50000_1.0,42716.17290792977
HLL,6,14150,synthetic_500000_50000_1.0,44678.22155746793
KMV,6,14150,synthetic_500000_50000_1.0,49758.078777190756
MinCount,6,14150,synthetic_500000_50000_1.0,36295.72223356442
REC,6,14150,synthetic_500000_50000_1.0,43071.56060557062
AdaptiveSampling,7,14150,synthetic_500000_50000_1.0,51712.0
PCSA,7,14150,synthetic_500000_50000_1.0,40129.0
LogLog,7,14150,synthetic_500000_50000_1.0,44905.28561217856
HLL,7,14150,synthetic_500000_50000_1.0,43388.16340339748
KMV,7,14150,synthetic_500000_50000_1.0,53792.2508147325
MinCount,7,14150,synthetic_500000_50000_1.0,35450.37732125651
REC,7,14150,synthetic_500000_50000_1.0,39943.64541939665
AdaptiveSampling,8,14150,synthetic_500000_50000_1.0,47872.0
PCSA,8,14150,synthetic_500000_50000_1.0,41793.0
LogLog,8,14150,synthetic_500000_50000_1.0,45298.781601824805
HLL,8,14150,synthetic_500000_50000_1.0,41719.36344021662
KMV,8,14150,synthetic_500000_50000_1.0,46885.960817084175
MinCount,8,14150,synthetic_500000_50000_1.0,38534.513795388855
REC,8,14150,synthetic_500000_50000_1.0,35349.18589007925
AdaptiveSampling,9,14150,synthetic_500000_50000_1.0,43520.0
PCSA,9,14150,synthetic_500000_50000_1.0,40075.0
LogLog,9,14150,synthetic_500000_50000_1.0,45373.58991527234
HLL,9,14150,synthetic_500000_50000_1.0,43495.58245258942
KMV,9,14150,synthetic_500000_50000_1.0,41275.01553516871
MinCount,9,14150,synthetic_500000_50000_1.0,41010.586493271
REC,9,14150,synthetic_500000_50000_1.0,39254.16068412687
AdaptiveSampling,5,14150,synthetic_500000_50000_1.5,7168.0
PCSA,5,14150,synthetic_500000_50000_1.5,9100.0
LogLog,5,14150,synthetic_500000_50000_1.5,8392.845347489367
HLL,5,14150,synthetic_500000_50000_1.5,8650.722637402881
KMV,5,14150,synthetic_500000_50000_1.5,6895.945921326004
MinCount,5,14150,synthetic_500000_50000_1.5,7095.430100861445
REC,5,14150,synthetic_500000_50000_1.5,8139.7245233272615
AdaptiveSampling,6,14150,synthetic_500000_50000_1.5,7808.0
PCSA,6,14150,synthetic_500000_50000_1.5,8714.0
LogLog,6,14150,synthetic_500000_50000_1.5,8145.964299402701
HLL,6,14150,synthetic_500000_50000_1.5,8177.693060361606
KMV,6,14150,synthetic_500000_50000_1.5,7571.122523763659
MinCount,6,14150,synthetic_500000_50000_1.5,6119.561324358376
REC,6,14150,synthetic_500000_50000_1.5,6011.583117275146
AdaptiveSampling,7,14150,synthetic_500000_50000_1.5,7808.0
PCSA,7,14150,synthetic_500000_50000_1.5,8034.0
LogLog,7,14150,synthetic_500000_50000_1.5,8334.674532922325
HLL,7,14150,synthetic_500000_50000_1.5,8634.833065341692
KMV,7,14150,synthetic_500000_50000_1.5,8369.510805906104
MinCount,7,14150,synthetic_500000_50000_1.5,6583.589441984028
REC,7,14150,synthetic_500000_50000_1.5,6773.507093455
AdaptiveSampling,8,14150,synthetic_500000_50000_1.5,7808.0
PCSA,8,14150,synthetic_500000_50000_1.5,7328.0
LogLog,8,14150,synthetic_500000_50000_1.5,8384.975634938828
HLL,8,14150,synthetic_500000_50000_1.5,8009.106475858759
KMV,8,14150,synthetic_500000_50000_1.5,7734.613436264086
MinCount,8,14150,synthetic_500000_50000_1.5,7049.817250043044
REC,8,14150,synthetic_500000_50000_1.5,7009.211546373335
AdaptiveSampling,9,14150,synthetic_500000_50000_1.5,7408.0
PCSA,9,14150,synthetic_500000_50000_1.5,7438.0
LogLog,9,14150,synthetic_500000_50000_1.5,7806.73016020573
HLL,9,14150,synthetic_500000_50000_1.5,7338.458975394007
KMV,9,14150,synthetic_500000_50000_1.5,7427.731462462149
MinCount,9,14150,synthetic_500000_50000_1.5,7044.8816678354115
REC,9,14150,synthetic_500000_50000_1.5,7329.425806202055
AdaptiveSampling,5,14150,synthetic_500000_50000_50.0,1.0
PCSA,5,14150,synthetic_500000_50000_50.0,41.0
LogLog,5,14150,synthetic_500000_50000_50.0,12.91695654648055
HLL,5,14150,synthetic_500000_50000_50.0,1.0159583460665687
KMV,5,14150,synthetic_500000_50000_50.0,1.0
MinCount,5,14150,synthetic_500000_50000_50.0,31.149085969416678
REC,5,14150,synthetic_500000_50000_50.0,11.712504848833662
AdaptiveSampling,6,14150,synthetic_500000_50000_50.0,1.0
PCSA,6,14150,synthetic_500000_50000_50.0,82.0
LogLog,6,14150,synthetic_500000_50000_50.0,25.623040524593417
HLL,6,14150,synthetic_500000_50000_50.0,1.0078948459609032
KMV,6,14150,synthetic_500000_50000_50.0,1.0
MinCount,6,14150,synthetic_500000_50000_50.0,63.30298116365324
REC,6,14150,synthetic_500000_50000_50.0,23.474298304790793
AdaptiveSampling,7,14150,synthetic_500000_50000_50.0,1.0
PCSA,7,14150,synthetic_500000_50000_50.0,165.0
LogLog,7,14150,synthetic_500000_50000_50.0,51.03261441152274
HLL,7,14150,synthetic_500000_50000_50.0,1.0039267150113125
KMV,7,14150,synthetic_500000_50000_50.0,1.0
MinCount,7,14150,synthetic_500000_50000_50.0,127.61077155212638
REC,7,14150,synthetic_500000_50000_50.0,47.013420626844315
AdaptiveSampling,8,14150,synthetic_500000_50000_50.0,1.0
PCSA,8,14150,synthetic_500000_50000_50.0,330.0
LogLog,8,14150,synthetic_500000_50000_50.0,101.8505263867442
HLL,8,14150,synthetic_500000_50000_50.0,1.0019582262108966
KMV,8,14150,synthetic_500000_50000_50.0,1.0
MinCount,8,14150,synthetic_500000_50000_50.0,255.2245866296729
REC,8,14150,synthetic_500000_50000_50.0,94.09941127112693
AdaptiveSampling,9,14150,synthetic_500000_50000_50.0,1.0
PCSA,9,14150,synthetic_500000_50000_50.0,661.0
LogLog,9,14150,synthetic_500000_50000_50.0,203.48574743071924
HLL,9,14150,synthetic_500000_50000_50.0,1.000977835931287
KMV,9,14150,synthetic_500000_50000_50.0,1.0
MinCount,9,14150,synthetic_500000_50000_50.0,511.45005399122687
REC,9,14150,synthetic_500000_50000_50.0,188.27526008421398
AdaptiveSampling,5,14150,synthetic_500000_5000_0.0,5376.0
PCSA,5,14150,synthetic_500000_5000_0.0,6162.0
LogLog,5,14150,synthetic_500000_5000_0.0,5211.360280152133
HLL,5,14150,synthetic_500000_5000_0.0,4943.270078515932
KMV,5,14150,synthetic_500000_5000_0.0,5294.076095711517
MinCount,5,14150,synthetic_500000_5000_0.0,5075.181882913105
REC,5,14150,synthetic_500000_5000_0.0,5455.718605925536
AdaptiveSampling,6,14150,synthetic_500000_5000_0.0,5248.0
PCSA,6,14150,synthetic_500000_5000_0.0,5712.0
LogLog,6,14150,synthetic_500000_5000_0.0,5168.821895703342
HLL,6,14150,synthetic_500000_5000_0.0,5112.156134404355
KMV,6,14150,synthetic_500000_5000_0.0,4945.8315891536595
MinCount,6,14150,synthetic_500000_5000_0.0,4544.587645177742
REC,6,14150,synthetic_500000_5000_0.0,6297.849634482143
AdaptiveSampling,7,14150,synthetic_500000_5000_0.0,5184.0
PCSA,7,14150,synthetic_500000_5000_0.0,4989.0
LogLog,7,14150,synthetic_500000_5000_0.0,5404.36780471805
HLL,7,14150,synthetic_500000_5000_0.0,5338.193617686217
KMV,7,14150,synthetic_500000_5000_0.0,5244.513113267126
MinCount,7,14150,synthetic_500000_5000_0.0,4627.766373516994
REC,7,14150,synthetic_500000_5000_0.0,6364.606325931938
AdaptiveSampling,8,14150,synthetic_500000_5000_0.0,5408.0
PCSA,8,14150,synthetic_500000_5000_0.0,5181.0
LogLog,8,14150,synthetic_500000_5000_0.0,5451.725193246786
HLL,8,14150,synthetic_500000_5000_0.0,5377.600357159182
KMV,8,14150,synthetic_500000_5000_0.0,5110.536585953117
MinCount,8,14150,synthetic_500000_5000_0.0,4900.253003838032
REC,8,14150,synthetic_500000_5000_0.0,4973.314249496436
AdaptiveSampling,9,14150,synthetic_500000_5000_0.0,5120.0
PCSA,9,14150,synthetic_500000_5000_0.0,5425.0
LogLog,9,14150,synthetic_500000_5000_0.0,5314.857103912308
HLL,9,14150,synthetic_500000_5000_0.0,5270.789107101903
KMV,9,14150,synthetic_500000_5000_0.0,5221.3474945751095
MinCount,9,14150,synthetic_500000_5000_0.0,4675.957286329499
REC,9,14150,synthetic_500000_5000_0.0,4912.730740279183
AdaptiveSampling,5,14150,synthetic_500000_5000_0.5,5376.0
PCSA,5,14150,synthetic_500000_5000_0.5,6162.0
LogLog,5,14150,synthetic_500000_5000_0.5,5211.360280152133
HLL,5,14150,synthetic_500000_5000_0.5,4943.270078515932
KMV,5,14150,synthetic_500000_5000_0.5,5294.076095711517
MinCount,5,14150,synthetic_500000_5000_0.5,5075.181882913105
REC,5,14150,synthetic_500000_5000_0.5,5802.092345559482
AdaptiveSampling,6,14150,synthetic_500000_5000_0.5,5248.0
PCSA,6,14150,synthetic_500000_5000_0.5,5712.0
LogLog,6,14150,synthetic_500000_5000_0.5,5168.821895703342
HLL,6,14150,synthetic_500000_5000_0.5,5112.156134404355
KMV,6,14150,synthetic_500000_5000_0.5,4945.8315891536595
MinCount,6,14150,synthetic_500000_5000_0.5,4544.587645177742
REC,6,14150,synthetic_500000_5000_0.5,4618.485283106159
AdaptiveSampling,7,14150,synthetic_500000_5000_0.5,5184.0
PCSA,7,14150,synthetic_500000_5000_0.5,4989.0
LogLog,7,14150,synthetic_500000_5000_0.5,5404.36780471805
HLL,7,14150,synthetic_500000_5000_0.5,5338.193617686217
KMV,7,14150,synthetic_500000_5000_0.5,5244.513113267126
MinCount,7,14150,synthetic_500000_5000_0.5,4627.766373516994
REC,7,14150,synthetic_500000_5000_0.5,4922.889919986335
AdaptiveSampling,8,14150,synthetic_500000_5000_0.5,5408.0
PCSA,8,14150,synthetic_500000_5000_0.5,5181.0
LogLog,8,14150,synthetic_500000_5000_0.5,5451.725193246786
HLL,8,14150,synthetic_500000_5000_0.5,5377.600357159182
KMV,8,14150,synthetic_500000_5000_0.5,5110.536585953117
MinCount,8,14150,synthetic_500000_5000_0.5,4900.253003838032
REC,8,14150,synthetic_500000_5000_0.5,4783.115300610474
AdaptiveSampling,9,14150,synthetic_500000_5000_0.5,5120.0
PCSA,9,14150,synthetic_500000_5000_0.5,5425.0
LogLog,9,14150,synthetic_500000_5000_0.5,5314.857103912308
HLL,9,14150,synthetic_500000_5000_0.5,5270.789107101903
KMV,9,14150,synthetic_500000_5000_0.5,5221.3474945751095
MinCount,9,14150,synthetic_500000_5000_0.5,4675.957286329499
REC,9,14150,synthetic_500000_5000_0.5,5208.949079596502
AdaptiveSampling,5,14150,synthetic_500000_5000_1.0,5376.0
PCSA,5,14150,synthetic_500000_5000_1.0,6162.0
LogLog,5,14150,synthetic_500000_5000_1.0,5211.360280152133
HLL,5,14150,synthetic_500000_5000_1.0,4943.270078515932
KMV,5,14150,synthetic_500000_5000_1.0,5294.076095711517
MinCount,5,14150,synthetic_500000_5000_1.0,5075.181882913105
REC,5,14150,synthetic_500000_5000_1.0,6978.804379343195
AdaptiveSampling,6,14150,synthetic_500000_5000_1.0,5248.0
PCSA,6,14150,synthetic_500000_5000_1.0,5712.0
LogLog,6,14150,synthetic_500000_5000_1.0,5168.821895703342
HLL,6,14150,synthetic_500000_5000_1.0,5112.156134404355
KMV,6,14150,synthetic_500000_5000_1.0,4945.8315891536595
MinCount,6,14150,synthetic_500000_5000_1.0,4544.587645177742
REC,6,14150,synthetic_500000_5000_1.0,4690.664740654693
AdaptiveSampling,7,14150,synthetic_500000_5000_1.0,5184.0
PCSA,7,14150,synthetic_500000_5000_1.0,4989.0
LogLog,7,14150,synthetic_500000_5000_1.0,5404.36780471805
HLL,7,14150,synthetic_500000_5000_1.0,5338.193617686217
KMV,7,14150,synthetic_500000_5000_1.0,5244.513113267126
MinCount,7,14150,synthetic_500000_5000_1.0,4627.766373516994
REC,7,14150,synthetic_500000_5000_1.0,4414.622788574866
AdaptiveSampling,8,14150,synthetic_500000_5000_1.0,5408.0
PCSA,8,14150,synthetic_500000_5000_1.0,5181.0
LogLog,8,14150,synthetic_500000_5000_1.0,5451.725193246786
HLL,8,14150,synthetic_500000_5000_1.0,5377.600357159182
KMV,8,14150,synthetic_500000_5000_1.0,5110.536585953117
MinCount,8,14150,synthetic_500000_5000_1.0,4900.253003838032
REC,8,14150,synthetic_500000_5000_1.0,4493.807631969883
AdaptiveSampling,9,14150,synthetic_500000_5000_1.0,5120.0
PCSA,9,14150,synthetic_500000_5000_1.0,5425.0
LogLog,9,14150,synthetic_500000_5000_1.0,5314.857103912308
HLL,9,14150,synthetic_500000_5000_1.0,5270.789107101903
KMV,9,14150,synthetic_500000_5000_1.0,5221.3474945751095
MinCount,9,14150,synthetic_500000_5000_1.0,4675.957286329499
REC,9,14150,synthetic_500000_5000_1.0,5019.336180224684
AdaptiveSampling,5,14150,synthetic_500000_5000_1.5,5120.0
PCSA,5,14150,synthetic_500000_5000_1.5,4264.0
LogLog,5,14150,synthetic_500000_5000_1.5,4778.838447495734
HLL,5,14150,synthetic_500000_5000_1.5,4303.082047744186
KMV,5,14150,synthetic_500000_5000_1.5,4498.923070887679
MinCount,5,14150,synthetic_500000_5000_1.5,4991.969228134337
REC,5,14150,synthetic_500000_5000_1.5,2101.07762838028
AdaptiveSampling,6,14150,synthetic_500000_5000_1.5,4480.0
PCSA,6,14150,synthetic_500000_5000_1.5,4083.0
LogLog,6,14150,synthetic_500000_5000_1.5,4638.265781646776
HLL,6,14150,synthetic_500000_5000_1.5,4324.38430050014
KMV,6,14150,synthetic_500000_5000_1.5,4266.278402150567
MinCount,6,14150,synthetic_500000_5000_1.5,4015.7811397232367
REC,6,14150,synthetic_500000_5000_1.5,3386.8637400730418
AdaptiveSampling,7,14150,synthetic_500000_5000_1.5,4352.0
PCSA,7,14150,synthetic_500000_5000_1.5,3764.0
LogLog,7,14150,synthetic_500000_5000_1.5,4569.189772685183
HLL,7,14150,synthetic_500000_5000_1.5,4112.494603344283
KMV,7,14150,synthetic_500000_5000_1.5,4385.924462382149
MinCount,7,14150,synthetic_500000_5000_1.5,3852.805502802981
REC,7,14150,synthetic_500000_5000_1.5,2922.248338440603
AdaptiveSampling,8,14150,synthetic_500000_5000_1.5,3936.0
PCSA,8,14150,synthetic_500000_5000_1.5,3889.0
LogLog,8,14150,synthetic_500000_5000_1.5,4486.103301087941
HLL,8,14150,synthetic_500000_5000_1.5,4315.560394053259
KMV,8,14150,synthetic_500000_5000_1.5,3887.232561057292
MinCount,8,14150,synthetic_500000_5000_1.5,3796.413860801196
REC,8,14150,synthetic_500000_5000_1.5,3487.637448179762
AdaptiveSampling,9,14150,synthetic_500000_5000_1.5,3824.0
PCSA,9,14150,synthetic_500000_5000_1.5,4116.0
LogLog,9,14150,synthetic_500000_5000_1.5,4188.0564951256865
HLL,9,14150,synthetic_500000_5000_1.5,4028.4186437550716
KMV,9,14150,synthetic_500000_5000_1.5,3845.4409325993056
MinCount,9,14150,synthetic_500000_5000_1.5,3686.2408261155097
REC,9,14150,synthetic_500000_5000_1.5,3701.863944004872
AdaptiveSampling,5,14150,synthetic_500000_5000_50.0,1.0
PCSA,5,14150,synthetic_500000_5000_50.0,41.0
LogLog,5,14150,synthetic_500000_5000_50.0,12.91695654648055
HLL,5,14150,synthetic_500000_5000_50.0,1.0159583460665687
KMV,5,14150,synthetic_500000_5000_50.0,1.0
MinCount,5,14150,synthetic_500000_5000_50.0,31.149085969416678
REC,5,14150,synthetic_500000_5000_50.0,11.712504848833662
AdaptiveSampling,6,14150,synthetic_500000_5000_50.0,1.0
PCSA,6,14150,synthetic_500000_5000_50.0,82.0
LogLog,6,14150,synthetic_500000_5000_50.0,25.623040524593417
HLL,6,14150,synthetic_500000_5000_50.0,1.0078948459609032
KMV,6,14150,synthetic_500000_5000_50.0,1.0
MinCount,6,14150,synthetic_500000_5000_50.0,63.30298116365324
REC,6,14150,synthetic_500000_5000_50.0,23.474298304790793
AdaptiveSampling,7,14150,synthetic_500000_5000_50.0,1.0
PCSA,7,14150,synthetic_500000_5000_50.0,165.0
LogLog,7,14150,synthetic_500000_5000_50.0,51.03261441152274
HLL,7,14150,synthetic_500000_5000_50.0,1.0039267150113125
KMV,7,14150,synthetic_500000_5000_50.0,1.0
MinCount,7,14150,synthetic_500000_5000_50.0,127.61077155212638
REC,7,14150,synthetic_500000_5000_50.0,47.013420626844315
AdaptiveSampling,8,14150,synthetic_500000_5000_50.0,1.0
PCSA,8,14150,synthetic_500000_5000_50.0,330.0
LogLog,8,14150,synthetic_500000_5000_50.0,101.8505263867442
HLL,8,14150,synthetic_500000_5000_50.0,1.0019582262108966
KMV,8,14150,synthetic_500000_5000_50.0,1.0
MinCount,8,14150,synthetic_500000_5000_50.0,255.2245866296729
REC,8,14150,synthetic_500000_5000_50.0,94.09941127112693
AdaptiveSampling,9,14150,synthetic_500000_5000_50.0,1.0
PCSA,9,14150,synthetic_500000_5000_50.0,661.0
LogLog,9,14150,synthetic_500000_5000_50.0,203.48574743071924
HLL,9,14150,synthetic_500000_5000_50.0,1.000977835931287
KMV,9,14150,synthetic_500000_5000_50.0,1.0
MinCount,9,14150,synthetic_500000_5000_50.0,511.45005399122687
REC,9,14150,synthetic_500000_5000_50.0,188.27526008421398
AdaptiveSampling,5,14150,synthetic_50000_10000_0.0,11776.0
PCSA,5,14150,synthetic_50000_10000_0.0,11059.0
LogLog,5,14150,synthetic_50000_10000_0.0,12943.53695087277
HLL,5,14150,synthetic_50000_10000_0.0,12810.27054301062
KMV,5,14150,synthetic_50000_10000_0.0,11799.098245510491
MinCount,5,14150,synthetic_50000_10000_0.0,11627.954513823874
REC,5,14150,synthetic_50000_10000_0.0,9206.016150883474
AdaptiveSampling,6,14150,synthetic_50000_10000_0.0,11264.0
PCSA,6,14150,synthetic_50000_10000_0.0,10363.0
LogLog,6,14150,synthetic_50000_10000_0.0,12030.173061247644
HLL,6,14150,synthetic_50000_10000_0.0,10973.98515363259
KMV,6,14150,synthetic_50000_10000_0.0,11576.038863032965
MinCount,6,14150,synthetic_50000_10000_0.0,8894.0132826954
REC,6,14150,synthetic_50000_10000_0.0,8996.648895275655
AdaptiveSampling,7,14150,synthetic_50000_10000_0.0,10752.0
PCSA,7,14150,synthetic_50000_10000_0.0,10476.0
LogLog,7,14150,synthetic_50000_10000_0.0,11723.35311430326
HLL,7,14150,synthetic_50000_10000_0.0,11058.235791103949
KMV,7,14150,synthetic_50000_10000_0.0,10053.623603392924
MinCount,7,14150,synthetic_50000_10000_0.0,9339.633439767138
REC,7,14150,synthetic_50000_10000_0.0,9841.496139461096
AdaptiveSampling,8,14150,synthetic_50000_10000_0.0,10240.0
PCSA,8,14150,synthetic_50000_10000_0.0,9790.0
LogLog,8,14150,synthetic_50000_10000_0.0,11572.673939102582
HLL,8,14150,synthetic_50000_10000_0.0,11379.290836766528
KMV,8,14150,synthetic_50000_10000_0.0,10105.309624440386
MinCount,8,14150,synthetic_50000_10000_0.0,9460.046766919697
REC,8,14150,synthetic_50000_10000_0.0,9574.991797081319
AdaptiveSampling,9,14150,synthetic_50000_10000_0.0,10144.0
PCSA,9,14150,synthetic_50000_10000_0.0,10377.0
LogLog,9,14150,synthetic_50000_10000_0.0,10818.447152225766
HLL,9,14150,synthetic_50000_10000_0.0,10627.276210101549
KMV,9,14150,synthetic_50000_10000_0.0,9860.29475524352
MinCount,9,14150,synthetic_50000_10000_0.0,9480.920189984185
REC,9,14150,synthetic_50000_10000_0.0,9445.952683642156
AdaptiveSampling,5,14150,synthetic_50000_10000_0.5,11264.0
PCSA,5,14150,synthetic_50000_10000_0.5,12870.0
LogLog,5,14150,synthetic_50000_10000_0.5,11869.275717319395
HLL,5,14150,synthetic_50000_10000_0.5,11322.146181770277
KMV,5,14150,synthetic_50000_10000_0.5,11562.933351767702
MinCount,5,14150,synthetic_50000_10000_0.5,10373.343174183818
REC,5,14150,synthetic_50000_10000_0.5,5802.092345559482
AdaptiveSampling,6,14150,synthetic_50000_10000_0.5,11264.0
PCSA,6,14150,synthetic_50000_10000_0.5,10822.0
LogLog,6,14150,synthetic_50000_10000_0.5,11645.5792164909
HLL,6,14150,synthetic_50000_10000_0.5,11329.248657773041
KMV,6,14150,synthetic_50000_10000_0.5,11583.590319514915
MinCount,6,14150,synthetic_50000_10000_0.5,8403.001683314935
REC,6,14150,synthetic_50000_10000_0.5,8325.493146081282
AdaptiveSampling,7,14150,synthetic_50000_10000_0.5,10752.0
PCSA,7,14150,synthetic_50000_10000_0.5,9924.0
LogLog,7,14150,synthetic_50000_10000_0.5,11660.040248781077
HLL,7,14150,synthetic_50000_10000_0.5,11083.770019103958
KMV,7,14150,synthetic_50000_10000_0.5,10053.623603392924
MinCount,7,14150,synthetic_50000_10000_0.5,8860.342045318079
REC,7,14150,synthetic_50000_10000_0.5,7612.315220447878
AdaptiveSampling,8,14150,synthetic_50000_10000_0.5,10240.0
PCSA,8,14150,synthetic_50000_10000_0.5,9529.0
LogLog,8,14150,synthetic_50000_10000_0.5,11572.673939102582
HLL,8,14150,synthetic_50000_10000_0.5,11343.142196120281
KMV,8,14150,synthetic_50000_10000_0.5,9982.932384718824
MinCount,8,14150,synthetic_50000_10000_0.5,9225.513656732366
REC,8,14150,synthetic_50000_10000_0.5,8484.86008379512
AdaptiveSampling,9,14150,synthetic_50000_10000_0.5,10016.0
